GDP_Type,Guardium_Version,DataSource,DataSource_Version,VA_supported,Classification_supported,Notes,Download_URL,Readme_URL
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0')",('DocumentDB'),('4'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-documentdb_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-documentdb-aws-guardium/README.md
('GDP'),"('GDP 11.4.0', 'GDP 11.5.0', 'GDP 12.0.0')",('Neptune'),('1.1'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neptune-aws-guardium/logstash-filter-neptune_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neptune-aws-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Amazon DynamoDB'),(''),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-dynamodb-guardium/logstash-filter-dynamodb_guardium_plugin_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-dynamodb-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Amazon RDS for MariaDB'),('10.5.17'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-awsmariadb_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mariadb-aws-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Amazon RDS for MySQL'),('5.7'),,,,https://github.com/IBM/universal-connectors/raw/main/filter-plugin/logstash-filter-mysql-aws-guardium/json-encode-offline-plugin.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-aws-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Amazon RDS for Postgres'),('13'),,,,https://github.com/IBM/universal-connectors/raw/release-v1.2.0/filter-plugin/logstash-filter-postgres-guardium/PostgresOverCloudWatchPackage/Postgres/postgres-offline-plugins-7.5.2.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-postgres-guardium/AwsPostgres_README.md
('GI GI SaaS'),('GI SaaS'),('Amazon S3'),(''),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-s3-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('AmazonRDS for SQL Server'),('14.00.3281.6'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mssql-guardium/MssqlOverJdbcPackage/mssql-offline-plugins-7.5.2.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mssql-guardium/MssqlOverJdbcPackage/AWSMSSQL_README.md
('GI GI SaaS'),('GI SaaS'),('DocumentDB'),('4'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-documentdb_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-documentdb-aws-guardium/README.md
('GI GI SaaS'),('GI SaaS'),('Neptune'),('1.1'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neptune-aws-guardium/logstash-filter-neptune_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neptune-aws-guardium/README.md
('GI'),"('GI 3.2.0', 'GI 3.3.0')",('Amazon S3'),(''),,,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-s3-guardium/README.md
('GI'),('GI 3.3.0'),('Amazon DynamoDB'),(''),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-dynamodb-guardium/logstash-filter-dynamodb_guardium_plugin_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-dynamodb-guardium/README.md
('GI'),('GI 3.3.0'),('Amazon RDS for MariaDB'),('10.5.17'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-awsmariadb_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mariadb-aws-guardium/README.md
('GI'),('GI 3.3.0'),('Amazon RDS for MySQL'),('5.7'),,,,https://github.com/IBM/universal-connectors/raw/main/filter-plugin/logstash-filter-mysql-aws-guardium/json-encode-offline-plugin.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mysql-aws-guardium/README.md
('GI'),('GI 3.3.0'),('Amazon RDS for Postgres'),('13'),,,,https://github.com/IBM/universal-connectors/raw/release-v1.2.0/filter-plugin/logstash-filter-postgres-guardium/PostgresOverCloudWatchPackage/Postgres/postgres-offline-plugins-7.5.2.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-postgres-guardium/AwsPostgres_README.md
('GI'),('GI 3.3.0'),('AmazonRDS for SQL Server'),('14.00.3281.6'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mssql-guardium/MssqlOverJdbcPackage/mssql-offline-plugins-7.5.2.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-mssql-guardium/MssqlOverJdbcPackage/AWSMSSQL_README.md
('GI'),('GI 3.3.0'),('DocumentDB'),('4'),,,,https://github.com/IBM/universal-connectors/releases/download/v1.5.6/logstash-filter-documentdb_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-documentdb-aws-guardium/README.md
('GI'),('GI 3.3.0'),('Neptune'),('1.1'),,,,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neptune-aws-guardium/logstash-filter-neptune_guardium_filter.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-neptune-aws-guardium/README.md
('GI'),"('GI 3.3.0', 'GI SaaS')",('Amazon Aurora MySQL'),('2.07.2'),,,,https://github.com/IBM/universal-connectors/raw/main/filter-plugin/logstash-filter-aurora-mysql-guardium/AuroraMysqlOverCloudwatchPackage/AuroraMysql/Aurora-Mysql-offlinePlugin.zip,https://github.com/IBM/universal-connectors/blob/main/filter-plugin/logstash-filter-aurora-mysql-guardium/README.md
